0.056,0.058,0.778,0.973,0.08
0.076,0.074,0.764,0.968,0.028
0.095,0.073,0.755,0.906,0.009
0.089,0.051,0.714,0.961,0.057
0.133,0.053,0.799,0.923,0.005
0.105,0.013,0.721,0.952,0.061
0.152,0.085,0.771,0.958,0.084
0.151,0.04,0.783,0.987,0.083
0.146,0.04,0.728,0.95,0.064
0.07,0.095,0.746,0.952,0.06
0.057,0.084,0.794,0.9,0.038
0.112,0.054,0.722,0.953,0.001
0.147,0.054,0.801,0.942,0.042
0.065,0.048,0.729,0.995,0.015
0.105,0.056,0.789,0.943,0.075
0.053,0.082,0.772,0.977,0.047
0.12,0.099,0.755,0.904,0.001
0.141,0.058,0.736,0.966,0.069
0.127,0.084,0.752,0.976,0.049
0.08,0.062,0.742,0.987,0.041
0.137,0.064,0.706,0.915,0.026
0.089,0.044,0.709,0.997,0.084
0.122,0.049,0.717,0.918,0.031
0.09,0.079,0.79,0.933,0.044
0.14,0.005,0.787,0.947,0.016
0.145,0.084,0.742,0.9,0.069
0.121,0.081,0.785,0.921,0.095
0.134,0.07,0.779,0.939,0.023
0.87,0.056,0.789,0.367,0.063
0.791,0.061,0.829,0.364,0.048
0.869,0.07,0.84,0.276,0.046
0.834,0.08,0.831,0.313,0.093
0.867,0.072,0.803,0.278,0.058
0.857,0.085,0.783,0.295,0.088
0.822,0.028,0.785,0.332,0.062
0.863,0.022,0.855,0.286,0.04
0.844,0.033,0.826,0.331,0.086
0.819,0.053,0.808,0.302,0.057
0.811,0.054,0.779,0.324,0.066
0.818,0.092,0.801,0.343,0.068
0.866,0.085,0.825,0.308,0.044
0.845,0.01,0.869,0.336,0.032
0.824,0.023,0.797,0.327,0.05
0.868,0.01,0.864,0.284,0.019
0.852,0.019,0.798,0.302,0.031
0.846,0.04,0.777,0.355,0.019
0.822,0.049,0.792,0.372,0.06
0.804,0.082,0.831,0.32,0.041
0.833,0.097,0.792,0.281,0.073
0.873,0.014,0.868,0.325,0.083
0.863,0.032,0.857,0.369,0.043
0.825,0.064,0.818,0.326,0.021
0.794,0.065,0.814,0.286,0.049
0.859,0.01,0.825,0.292,0.003
0.828,0.037,0.835,0.37,0.059
0.824,0.077,0.794,0.37,0.021
0.834,0.052,0.84,0.284,0.071
0.867,0.019,0.859,0.283,0.068
0.885,0.099,0.869,0.351,0.082
0.827,0.069,0.844,0.288,0.016
0.936,0.055,0.56,0.608,0.089
0.897,0.003,0.55,0.536,0.08
0.921,0.086,0.492,0.57,0.031
0.86,0.06,0.494,0.581,0.042
0.938,0.062,0.523,0.624,0.014
0.905,0.003,0.48,0.608,0.032
0.907,0.077,0.537,0.579,0.034
0.931,0.094,0.489,0.613,0.011
0.908,0.019,0.574,0.573,0.092
0.942,0.091,0.562,0.575,0.048
0.935,0.04,0.492,0.568,0.037
0.856,0.026,0.514,0.567,0.022
0.859,0.038,0.481,0.593,0.088
0.899,0.673,0.04,0.035,0.816
0.836,0.71,0.093,0.049,0.843
0.9,0.717,0.066,0.036,0.828
0.85,0.66,0.093,0.025,0.775
0.904,0.693,0.069,0.009,0.843
0.814,0.69,0.088,0.016,0.798
0.901,0.666,0.021,0.025,0.825
0.894,0.689,0.025,0.099,0.792
0.814,0.703,0.095,0.052,0.797
0.879,0.727,0.017,0.033,0.853
0.889,0.676,0.036,0.071,0.832
0.852,0.717,0.034,0.097,0.862
0.862,0.719,0.027,0.089,0.86
0.849,0.687,0.088,0.075,0.809
0.905,0.704,0.087,0.062,0.864
0.848,0.68,0.043,0.022,0.826
0.873,0.746,0.081,0.036,0.811
0.837,0.662,0.084,0.092,0.84
0.902,0.72,0.004,0.065,0.801
0.887,0.726,0.043,0.079,0.778
0.817,0.701,0.071,0.079,0.785
0.871,0.674,0.043,0.04,0.867
0.876,0.685,0.001,0.076,0.831
0.846,0.697,0.06,0.073,0.86
0.848,0.753,0.068,0.013,0.782
0.886,0.751,0.059,0.026,0.854
0.832,0.754,0.061,0.09,0.857
0.882,0.729,0.061,0.038,0.78
0.876,0.695,0.083,0.013,0.789
0.852,0.659,0.01,0.054,0.859
0.902,0.687,0.061,0.059,0.857
0.815,0.634,0.55,0.07,0.019
0.802,0.649,0.565,0.056,0.046
0.811,0.641,0.568,0.057,0.062
0.774,0.617,0.573,0.016,0.055
0.832,0.641,0.521,0.076,0.089
0.79,0.603,0.533,0.02,0.031
0.813,0.601,0.568,0.053,0.001
0.797,0.616,0.582,0.024,0.082
0.775,0.638,0.568,0.054,0.076
0.81,0.688,0.494,0.056,0.098
0.814,0.66,0.582,0.086,0.096
0.782,0.635,0.487,0.08,0.042
0.829,0.663,0.49,0.097,0.036
0.738,0.656,0.487,0.044,0.086
0.741,0.645,0.55,0.071,0.074
0.808,0.618,0.581,0.054,0.047
0.814,0.601,0.556,0.085,0.065
0.831,0.594,0.543,0.068,0.083
0.828,0.617,0.538,0.065,0.03
0.819,0.644,0.563,0.057,0.007
0.79,0.659,0.568,0.029,0.037
0.775,0.672,0.493,0.036,0.039
0.738,0.603,0.548,0.003,0.05
0.802,0.594,0.516,0.066,0.043
0.762,0.639,0.531,0.07,0.027
0.774,0.664,0.533,0.006,0.048
0.751,0.636,0.522,0.045,0.052
0.767,0.656,0.581,0.072,0.004
0.809,0.615,0.56,0.043,0.06
0.831,0.652,0.584,0.037,0.031
0.815,0.657,0.491,0.031,0.09
0.808,0.663,0.512,0.045,0.017
0.823,0.612,0.53,0.044,0.06
0.765,0.684,0.562,0.053,0.006
0.736,0.636,0.499,0.093,0.058
0.739,0.598,0.554,0.058,0.036
0.826,0.655,0.51,0.034,0.072
0.815,0.62,0.509,0.06,0.068
0.318,0.61,0.074,0.054,0.43
0.311,0.613,0.007,0.098,0.468
0.281,0.615,0.041,0.079,0.52
0.301,0.615,0.047,0.033,0.524
0.256,0.621,0.093,0.013,0.471
0.326,0.609,0.042,0.043,0.5
0.312,0.644,0.042,0.032,0.437
0.26,0.671,0.045,0.081,0.444
0.344,0.657,0.078,0.051,0.445
0.295,0.648,0.088,0.011,0.509
0.251,0.583,0.002,0.031,0.447
0.325,0.663,0.009,0.043,0.446
0.26,0.583,0.09,0.032,0.507
0.299,0.652,0.053,0.02,0.484
0.323,0.592,0.005,0.052,0.472
0.302,0.581,0.071,0.05,0.457
0.312,0.598,0.061,0.041,0.436
0.324,0.664,0.029,0.046,0.441
0.298,0.586,0.065,0.049,0.446
0.277,0.645,0.018,0.1,0.513
0.295,0.622,0.014,0.049,0.437
0.322,0.593,0.0,0.077,0.524
0.279,0.6,0.07,0.02,0.474
0.283,0.586,0.043,0.021,0.473
0.249,0.603,0.071,0.049,0.476
0.296,0.587,0.077,0.076,0.466
0.315,0.661,0.065,0.071,0.487
0.309,0.609,0.041,0.043,0.473
0.257,0.613,0.076,0.067,0.46
0.29,0.579,0.058,0.079,0.44
0.306,0.664,0.018,0.036,0.47
0.278,0.657,0.021,0.079,0.52
0.265,0.599,0.081,0.027,0.515
0.311,0.643,0.045,0.017,0.502
0.289,0.58,0.017,0.058,0.431
0.342,0.64,0.059,0.056,0.463
0.283,0.618,0.027,0.012,0.449
0.249,0.638,0.032,0.042,0.488
0.251,0.599,0.009,0.023,0.495
0.341,0.63,0.069,0.047,0.47
0.265,0.649,0.007,0.041,0.465
0.279,0.582,0.008,0.087,0.461
0.267,0.623,0.022,0.067,0.506
0.308,0.663,0.019,0.019,0.439
0.266,0.674,0.056,0.023,0.511
0.29,0.604,0.069,0.061,0.465
0.253,0.652,0.013,0.091,0.482
0.291,0.653,0.051,0.063,0.441
0.315,0.667,0.052,0.052,0.47
0.342,0.634,0.068,0.019,0.432
0.309,0.594,0.062,0.011,0.516
0.345,0.659,0.067,0.037,0.518
0.248,0.668,0.022,0.089,0.43
0.272,0.63,0.021,0.078,0.463
0.343,0.588,0.03,0.036,0.513
0.263,0.651,0.077,0.034,0.511
0.261,0.613,0.088,0.058,0.451
0.268,0.608,0.033,0.1,0.459
1.0,0.096,0.767,0.332,0.092
0.943,0.093,0.745,0.374,0.021
1.0,0.007,0.77,0.335,0.083
0.954,0.048,0.747,0.359,0.033
0.993,0.023,0.773,0.339,0.048
0.956,0.08,0.755,0.302,0.059
1.0,0.014,0.782,0.302,0.099
1.0,0.013,0.717,0.293,0.062
1.0,0.004,0.79,0.353,0.024
0.992,0.079,0.75,0.347,0.005
1.0,0.046,0.762,0.322,0.053
0.992,0.006,0.73,0.319,0.099
0.944,0.089,0.766,0.297,0.054
0.974,0.079,0.766,0.336,0.038
0.975,0.023,0.721,0.341,0.094
1.0,0.02,0.779,0.363,0.062
1.0,0.06,0.745,0.357,0.052
0.955,0.025,0.717,0.376,0.059
0.993,0.044,0.718,0.332,0.052
1.0,0.069,0.696,0.365,0.038
0.949,0.083,0.78,0.3,0.054
0.977,0.072,0.712,0.373,0.035
0.99,0.046,0.72,0.388,0.0
1.0,0.069,0.719,0.334,0.081
0.964,0.004,0.743,0.382,0.035
0.978,0.003,0.737,0.375,0.085
0.983,0.046,0.706,0.363,0.075
0.971,0.052,0.721,0.321,0.005
0.989,0.099,0.697,0.341,0.081
1.0,0.017,0.713,0.37,0.084
0.994,0.036,0.768,0.314,0.005
1.0,0.056,0.72,0.321,0.083
0.954,0.094,0.745,0.387,0.086
0.954,0.075,0.763,0.358,0.034
0.945,0.006,0.711,0.358,0.008
0.952,0.098,0.701,0.383,0.028
0.968,0.043,0.761,0.347,0.061
1.0,0.061,0.733,0.322,0.064
0.26,0.962,0.854,0.053,0.005
0.21,0.931,0.789,0.036,0.018
0.214,1.0,0.829,0.088,0.042
0.175,0.951,0.802,0.013,0.091
0.267,0.939,0.811,0.09,0.044
0.189,0.987,0.822,0.042,0.017
0.252,0.991,0.795,0.068,0.06
0.236,1.0,0.828,0.042,0.004
0.237,0.939,0.859,0.074,0.067
0.197,1.0,0.786,0.041,0.045
0.262,0.97,0.86,0.016,0.034
0.24,0.943,0.85,0.0,0.091
0.209,1.0,0.843,0.003,0.072
0.264,1.0,0.807,0.084,0.006
0.174,1.0,0.794,0.019,0.024
0.244,0.996,0.838,0.037,0.096
0.178,0.992,0.797,0.099,0.005
0.173,1.0,0.79,0.073,0.016
0.263,0.999,0.832,0.046,0.068
0.267,1.0,0.868,0.06,0.02
0.198,0.975,0.783,0.002,0.029
0.229,0.947,0.834,0.041,0.057
0.265,1.0,0.847,0.015,0.009
0.246,1.0,0.809,0.076,0.079
0.18,1.0,0.789,0.093,0.002
0.221,1.0,0.832,0.073,0.009
0.262,0.99,0.799,0.045,0.088
0.228,0.962,0.81,0.083,0.002
0.26,1.0,0.814,0.044,0.056
0.23,0.949,0.85,0.08,0.02
0.224,0.971,0.829,0.07,0.029
0.181,0.959,0.869,0.015,0.087
0.206,1.0,0.873,0.003,0.016
0.174,1.0,0.796,0.036,0.008
0.187,0.978,0.822,0.057,0.081
0.19,1.0,0.781,0.044,0.014
0.195,0.953,0.852,0.055,0.042
0.214,1.0,0.831,0.044,0.074
0.2,0.972,0.847,0.053,0.007
0.253,0.939,0.833,0.095,0.017
0.265,0.965,0.794,0.04,0.071
0.259,1.0,0.786,0.001,0.05
0.239,0.936,0.828,0.064,0.018
0.22,0.964,0.828,0.011,0.001
0.246,0.939,0.792,0.036,0.081
0.185,1.0,0.819,0.001,0.01
0.249,1.0,0.826,0.08,0.044
0.189,0.93,0.783,0.064,0.035
0.249,0.995,0.83,0.003,0.013
0.251,1.0,0.786,0.024,0.039
0.251,0.931,0.824,0.034,0.063
0.211,0.928,0.783,0.047,0.039
0.707,0.748,0.499,0.017,0.003
0.732,0.734,0.512,0.035,0.039
0.683,0.786,0.509,0.068,0.035
0.705,0.778,0.57,0.004,0.096
0.689,0.708,0.565,0.007,0.012
0.704,0.733,0.542,0.077,0.066
0.7,0.784,0.54,0.017,0.097
0.739,0.792,0.523,0.085,0.064
0.721,0.753,0.541,0.098,0.066
0.684,0.738,0.535,0.061,0.094
0.689,0.781,0.534,0.017,0.063
0.698,0.769,0.497,0.052,0.028
0.748,0.711,0.575,0.027,0.052
0.714,0.776,0.568,0.033,0.0
0.735,0.789,0.49,0.088,0.043
0.727,0.772,0.562,0.076,0.056
0.684,0.735,0.503,0.077,0.021
0.695,0.733,0.573,0.053,0.034
0.658,0.693,0.571,0.017,0.015
0.856,0.473,0.391,0.083,0.0
0.893,0.474,0.344,0.051,0.032
0.833,0.538,0.4,0.039,0.015
0.878,0.462,0.313,0.065,0.01
0.891,0.518,0.366,0.062,0.084
0.86,0.543,0.339,0.074,0.005
0.849,0.465,0.32,0.039,0.083
0.858,0.48,0.321,0.056,0.021
0.847,0.489,0.409,0.023,0.0
0.871,0.502,0.323,0.02,0.077
0.887,0.537,0.314,0.05,0.078
0.917,0.546,0.387,0.096,0.079
0.834,0.494,0.335,0.077,0.016
0.88,0.515,0.394,0.045,0.026
0.844,0.519,0.371,0.081,0.086
0.83,0.539,0.372,0.009,0.073
0.882,0.543,0.357,0.001,0.036
0.845,0.456,0.374,0.095,0.014
0.884,0.46,0.409,0.043,0.016
0.837,0.483,0.345,0.071,0.053
0.867,0.506,0.364,0.029,0.099
0.861,0.456,0.345,0.044,0.058
0.852,0.475,0.312,0.032,0.013
0.832,0.489,0.361,0.09,0.053
0.838,0.532,0.369,0.092,0.004
0.928,0.477,0.4,0.01,0.026
0.884,0.517,0.37,0.021,0.054
0.903,0.493,0.387,0.017,0.038
0.847,0.48,0.319,0.012,0.062
0.831,0.465,0.317,0.061,0.022
0.87,0.461,0.389,0.084,0.066
0.895,0.498,0.312,0.002,0.006
0.88,0.52,0.341,0.02,0.087
0.878,0.517,0.36,0.075,0.083
0.832,0.479,0.392,0.075,0.08
0.873,0.462,0.387,0.056,0.016
0.915,0.555,0.334,0.007,0.027
0.916,0.554,0.364,0.094,0.081
0.836,0.497,0.352,0.041,0.077
0.848,0.527,0.398,0.029,0.094
0.926,0.476,0.315,0.022,0.035
0.896,0.499,0.372,0.024,0.007
0.848,0.526,0.374,0.082,0.086
0.83,0.477,0.354,0.065,0.033
0.874,0.504,0.364,0.01,0.086
0.86,0.46,0.353,0.021,0.079
0.889,0.544,0.337,0.028,0.037
0.858,0.497,0.37,0.009,0.085
0.855,0.508,0.342,0.039,0.024
0.835,0.539,0.394,0.083,0.027
0.844,0.492,0.396,0.01,0.06
0.898,0.501,0.396,0.027,0.037
0.839,0.464,0.34,0.035,0.055
0.834,0.549,0.407,0.094,0.038
0.845,0.548,0.389,0.042,0.077
0.841,0.472,0.354,0.081,0.017
0.856,0.523,0.343,0.0,0.097
0.877,0.053,0.006,0.883,0.88
0.876,0.074,0.017,0.803,0.907
0.85,0.075,0.046,0.867,0.959
0.888,0.028,0.028,0.867,0.947
0.884,0.081,0.065,0.853,0.944
0.835,0.075,0.098,0.867,0.914
0.86,0.05,0.025,0.835,0.917
0.859,0.03,0.012,0.811,0.948
0.894,0.006,0.06,0.841,0.899
0.852,0.002,0.052,0.861,0.885
0.835,0.073,0.072,0.803,0.947
0.824,0.008,0.003,0.806,0.918
0.824,0.008,0.092,0.867,0.879
0.86,0.074,0.058,0.836,0.886
0.897,0.021,0.007,0.847,0.9
0.82,0.081,0.083,0.857,0.92
0.851,0.024,0.056,0.795,0.881
0.843,0.036,0.046,0.796,0.923
0.876,0.026,0.075,0.84,0.95
0.809,0.062,0.098,0.84,0.934
0.821,0.011,0.018,0.856,0.893
0.836,0.083,0.066,0.852,0.927
0.863,0.074,0.038,0.806,0.926
0.896,0.1,0.012,0.867,0.915
0.814,0.071,0.06,0.84,0.966
0.852,0.054,0.06,0.831,0.945
0.88,0.069,0.034,0.843,0.887
0.822,0.059,0.011,0.794,0.92
0.843,0.029,0.064,0.832,0.905
0.828,0.061,0.015,0.803,0.97
0.867,0.01,0.074,0.847,0.894
0.883,0.061,0.099,0.819,0.916
0.816,0.052,0.1,0.812,0.947
0.877,0.011,0.022,0.858,0.913
0.887,0.051,0.052,0.853,0.923
0.87,0.084,0.089,0.841,0.886
0.872,0.08,0.055,0.793,0.943
0.877,0.017,0.027,0.821,0.896
0.852,0.047,0.021,0.844,0.976
0.884,0.004,0.029,0.818,0.929
0.817,0.024,0.037,0.838,0.929
0.892,0.062,0.011,0.817,0.919
0.875,0.076,0.027,0.857,0.878
0.872,0.031,0.008,0.869,0.927
0.867,0.065,0.049,0.842,0.882
0.852,0.08,0.064,0.839,0.897
0.861,0.066,0.023,0.792,0.964
0.828,0.059,0.031,0.833,0.895
0.827,0.077,0.014,0.801,0.911
0.893,0.08,0.022,0.806,0.921
0.831,0.096,0.075,0.822,0.916
0.897,0.079,0.036,0.882,0.964
0.895,0.016,0.036,0.791,0.962
0.87,0.014,0.038,0.886,0.95
0.229,0.034,0.063,0.44,0.472
0.293,0.055,0.082,0.419,0.442
0.285,0.001,0.037,0.441,0.452
0.237,0.056,0.021,0.391,0.479
0.237,0.001,0.048,0.365,0.503
0.248,0.036,0.041,0.459,0.462
0.277,0.01,0.054,0.394,0.486
0.248,0.033,0.024,0.457,0.466
0.261,0.036,0.054,0.417,0.485
0.228,0.059,0.068,0.385,0.475
0.237,0.051,0.035,0.406,0.43
0.283,0.056,0.078,0.401,0.473
0.21,0.024,0.014,0.376,0.425
0.271,0.009,0.05,0.453,0.439
0.717,0.027,0.087,0.872,0.4
0.711,0.029,0.078,0.92,0.398
0.72,0.081,0.05,0.87,0.429
0.768,0.064,0.082,0.917,0.352
0.753,0.005,0.044,0.874,0.429
0.69,0.033,0.034,0.925,0.397
0.744,0.1,0.032,0.937,0.388
0.752,0.05,0.061,0.871,0.44
0.738,0.057,0.028,0.941,0.355
0.741,0.014,0.069,0.872,0.361
0.7,0.094,0.017,0.869,0.357
0.762,0.092,0.083,0.905,0.368
0.78,0.08,0.067,0.878,0.44
0.689,0.04,0.009,0.954,0.379
0.715,0.011,0.099,0.957,0.438
0.731,0.035,0.092,0.939,0.439
0.746,0.093,0.024,0.911,0.385
0.762,0.009,0.046,0.916,0.397
0.695,0.012,0.074,0.954,0.353
0.756,0.097,0.057,0.959,0.399
0.706,0.046,0.017,0.876,0.433
0.729,0.031,0.04,0.923,0.43
0.739,0.076,0.073,0.892,0.425
0.727,0.016,0.098,0.887,0.406
0.779,0.098,0.014,0.945,0.383
0.704,0.077,0.093,0.961,0.405
0.688,0.096,0.002,0.94,0.417
0.775,0.098,0.079,0.896,0.37
0.762,0.043,0.051,0.903,0.363
0.697,0.038,0.064,0.957,0.363
0.685,0.015,0.075,0.877,0.377
0.69,0.08,0.069,0.919,0.419
0.735,0.097,0.084,0.868,0.417
0.696,0.022,0.064,0.868,0.374
0.74,0.084,0.035,0.957,0.359
0.694,0.011,0.013,0.915,0.35
0.755,0.042,0.043,0.871,0.426
0.721,0.067,0.089,0.951,0.39
0.764,0.021,0.1,0.923,0.383
0.689,0.019,0.068,0.912,0.431
0.72,0.063,0.018,0.958,0.424
0.775,0.01,0.081,0.885,0.428
0.712,0.076,0.006,0.947,0.407
0.718,0.007,0.081,0.887,0.408
0.94,0.697,0.08,0.072,0.726
0.93,0.713,0.055,0.08,0.692
0.938,0.771,0.089,0.024,0.747
1.0,0.71,0.007,0.015,0.734
1.0,0.692,0.067,0.055,0.766
0.927,0.773,0.002,0.079,0.772
0.928,0.774,0.014,0.082,0.775
0.991,0.77,0.089,0.066,0.763
1.0,0.758,0.009,0.055,0.698
1.0,0.704,0.063,0.056,0.781
1.0,0.781,0.067,0.058,0.747
0.937,0.703,0.052,0.022,0.719
0.967,0.776,0.052,0.081,0.699
0.97,0.698,0.099,0.092,0.713
0.92,0.763,0.089,0.04,0.753
0.993,0.734,0.016,0.093,0.784
1.0,0.707,0.07,0.08,0.739
0.971,0.782,0.062,0.029,0.69
1.0,0.779,0.099,0.035,0.705
0.953,0.759,0.03,0.056,0.727
0.931,0.696,0.049,0.026,0.774
0.973,0.756,0.054,0.004,0.697
0.999,0.697,0.064,0.024,0.724
0.98,0.747,0.041,0.048,0.699
0.947,0.696,0.048,0.033,0.772
0.994,0.7,0.018,0.044,0.755
1.0,0.689,0.028,0.009,0.694
1.0,0.739,0.084,0.027,0.761
0.999,0.756,0.055,0.051,0.776
1.0,0.697,0.021,0.015,0.76
0.99,0.697,0.041,0.01,0.76
0.933,0.688,0.078,0.005,0.722
0.938,0.718,0.06,0.084,0.768
0.953,0.692,0.022,0.001,0.718
1.0,0.731,0.097,0.073,0.747
0.948,0.725,0.015,0.062,0.762
0.924,0.78,0.006,0.068,0.698
0.678,0.446,0.937,0.006,0.015
0.709,0.452,0.934,0.092,0.063
0.73,0.434,0.951,0.023,0.055
0.686,0.467,0.982,0.006,0.093
0.733,0.426,1.0,0.058,0.093
0.699,0.46,1.0,0.024,0.08
0.681,0.458,0.98,0.062,0.062
0.675,0.457,0.93,0.034,0.048
0.733,0.477,1.0,0.066,0.024
0.74,0.471,1.0,0.079,0.046
0.735,0.462,0.978,0.016,0.032
0.747,0.464,0.999,0.045,0.088
0.705,0.443,0.94,0.026,0.041
0.7,0.511,0.954,0.03,0.08
0.67,0.463,0.96,0.0,0.074
0.67,0.468,0.978,0.07,0.059
0.67,0.499,1.0,0.054,0.025
0.743,0.505,0.942,0.085,0.073
0.712,0.44,0.963,0.064,0.003
0.657,0.438,0.953,0.05,0.039
0.706,0.494,1.0,0.066,0.096
0.744,0.454,0.97,0.055,0.007
0.735,0.499,0.999,0.073,0.083
0.672,0.423,0.962,0.09,0.032
0.748,0.483,1.0,0.067,0.02
0.704,0.449,0.959,0.073,0.096
0.682,0.505,1.0,0.097,0.041
0.675,0.472,0.986,0.065,0.044
0.719,0.506,0.967,0.028,0.02
0.738,0.426,1.0,0.068,0.074
0.681,0.453,0.993,0.039,0.017
0.692,0.501,1.0,0.086,0.094
0.699,0.5,0.934,0.011,0.038
0.745,0.424,0.999,0.061,0.045
0.756,0.433,0.973,0.0,0.096
0.741,0.439,0.971,0.072,0.052
0.725,0.459,0.954,0.022,0.037
0.664,0.457,1.0,0.031,0.025
0.697,0.481,0.959,0.025,0.026
0.712,0.458,0.968,0.038,0.002
0.718,0.488,0.962,0.056,0.049
0.688,0.502,0.938,0.073,0.063
0.666,0.415,0.989,0.005,0.036
0.678,0.42,0.978,0.003,0.051
0.712,0.444,0.982,0.066,0.064
0.736,0.474,0.998,0.051,0.068
0.874,0.9,0.807,0.056,0.021
0.954,0.861,0.828,0.032,0.018
0.914,0.83,0.78,0.036,0.048
0.958,0.873,0.84,0.052,0.077
0.95,0.861,0.791,0.017,0.069
0.883,0.906,0.862,0.079,0.093
0.935,0.899,0.825,0.011,0.064
0.96,0.849,0.849,0.076,0.091
0.96,0.863,0.847,0.017,0.074
0.936,0.913,0.778,0.014,0.029
0.936,0.874,0.774,0.089,0.01
0.871,0.835,0.863,0.068,0.098
0.922,0.827,0.836,0.088,0.066
0.933,0.846,0.77,0.061,0.063
0.933,0.828,0.812,0.085,0.084
0.878,0.913,0.812,0.059,0.099
0.909,0.82,0.794,0.086,0.025
0.962,0.863,0.791,0.086,0.028
0.964,0.857,0.804,0.074,0.016
0.876,0.9,0.854,0.017,0.048
0.869,0.845,0.851,0.084,0.06
0.875,0.904,0.826,0.017,0.027
0.874,0.912,0.845,0.0,0.029
0.942,0.851,0.781,0.028,0.043
0.917,0.84,0.778,0.082,0.009
0.885,0.854,0.845,0.001,0.022
0.938,0.819,0.793,0.035,0.08
0.893,0.857,0.833,0.094,0.044
0.93,0.888,0.834,0.039,0.089
0.947,0.891,0.805,0.0,0.01
0.965,0.887,0.796,0.043,0.054
0.877,0.87,0.839,0.095,0.053
0.964,0.884,0.797,0.075,0.08
0.905,0.853,0.781,0.046,0.011
0.879,0.9,0.792,0.001,0.077
0.936,0.836,0.828,0.014,0.027
0.877,0.911,0.799,0.073,0.003
0.954,0.826,0.842,0.055,0.094
0.935,0.842,0.849,0.059,0.096
0.94,0.868,0.841,0.032,0.057
0.895,0.902,0.805,0.061,0.058
0.913,0.912,0.825,0.034,0.047
0.89,0.839,0.799,0.065,0.015
0.893,0.838,0.844,0.07,0.07
0.882,0.908,0.842,0.037,0.003
0.876,0.825,0.83,0.091,0.083
0.923,0.838,0.786,0.062,0.04
0.963,0.896,0.867,0.091,0.046
0.927,0.852,0.814,0.013,0.052
0.895,0.865,0.782,0.059,0.06
0.911,0.816,0.81,0.1,0.041
0.899,0.836,0.83,0.071,0.03
0.892,0.815,0.849,0.037,0.007
0.96,0.895,0.016,0.057,0.835
0.92,0.904,0.025,0.025,0.888
0.923,0.924,0.067,0.096,0.829
0.958,0.909,0.056,0.057,0.864
0.915,0.895,0.013,0.072,0.842
0.931,0.993,0.016,0.064,0.83
0.985,0.953,0.013,0.0,0.845
0.9,0.926,0.063,0.07,0.888
0.92,0.965,0.033,0.019,0.872
0.952,0.942,0.008,0.01,0.892
0.982,0.932,0.098,0.015,0.841
0.905,0.938,0.024,0.038,0.876
0.946,0.945,0.033,0.088,0.87
0.92,0.985,0.023,0.045,0.837
0.909,0.951,0.025,0.037,0.843
0.972,0.91,0.079,0.074,0.907
0.927,0.957,0.084,0.005,0.842
0.964,0.992,0.041,0.064,0.858
0.932,0.91,0.086,0.0,0.868
0.914,0.911,0.036,0.092,0.871
0.913,0.934,0.05,0.021,0.882
0.897,0.992,0.019,0.086,0.911
0.935,0.941,0.063,0.019,0.887
0.929,0.966,0.076,0.014,0.868
0.936,0.903,0.042,0.014,0.826
0.932,0.909,0.1,0.024,0.841
0.934,0.921,0.06,0.06,0.864
0.917,0.987,0.05,0.061,0.835
0.922,0.938,0.02,0.09,0.89
0.989,0.963,0.043,0.054,0.848
0.91,0.977,0.048,0.058,0.819
0.94,0.958,0.099,0.027,0.856
0.899,0.958,0.098,0.034,0.879
0.989,0.961,0.062,0.024,0.837
0.925,0.954,0.084,0.08,0.816
0.935,0.928,0.085,0.004,0.859
0.936,0.898,0.039,0.075,0.825
0.917,0.927,0.089,0.058,0.829
0.962,0.962,0.098,0.038,0.836
0.969,0.948,0.043,0.017,0.902
0.741,0.753,0.015,0.098,0.462
0.699,0.669,0.092,0.089,0.465
0.7,0.746,0.012,0.021,0.434
0.714,0.692,0.076,0.02,0.44
0.776,0.728,0.007,0.01,0.442
0.75,0.677,0.058,0.091,0.426
0.719,0.693,0.059,0.013,0.418
0.744,0.763,0.03,0.023,0.378
0.701,0.755,0.09,0.04,0.386
0.778,0.692,0.063,0.033,0.415
0.712,0.716,0.02,0.035,0.443
0.791,0.745,0.034,0.087,0.416
0.746,0.692,0.016,0.061,0.455
0.762,0.72,0.062,0.055,0.461
0.762,0.76,0.05,0.08,0.419
0.701,0.717,0.034,0.095,0.436
0.745,0.703,0.077,0.007,0.37
0.792,0.709,0.068,0.003,0.372
0.738,0.692,0.044,0.001,0.367
0.747,0.73,0.052,0.041,0.438
0.735,0.705,0.026,0.066,0.422
0.694,0.728,0.094,0.061,0.417
0.707,0.688,0.018,0.073,0.462
0.762,0.73,0.02,0.022,0.456
0.728,0.691,0.076,0.052,0.413
0.781,0.729,0.021,0.002,0.458
0.778,0.667,0.064,0.092,0.425
0.705,0.698,0.042,0.039,0.422
0.695,0.751,0.061,0.065,0.375
0.791,0.742,0.016,0.079,0.412
0.765,0.736,0.048,0.022,0.386
0.761,0.755,0.016,0.072,0.375
0.769,0.758,0.022,0.048,0.393
0.771,0.687,0.047,0.04,0.459
0.735,0.712,0.096,0.099,0.392
0.711,0.695,0.049,0.032,0.433
0.759,0.759,0.01,0.091,0.379
0.787,0.732,0.061,0.091,0.405
0.745,0.689,0.023,0.051,0.389
0.719,0.725,0.0,0.006,0.374
0.755,0.708,0.089,0.08,0.417
0.737,0.685,0.086,0.092,0.388
0.782,0.672,0.04,0.077,0.419
0.722,0.666,0.022,0.045,0.382
0.745,0.675,0.013,0.03,0.421
0.743,0.757,0.015,0.097,0.441
